id,in_moc1,in_moc2,in_moc3,in_qe1,in_qe2,in_qe3,in_qe4,in_p1,in_p2,in_p3,in_v1,in_v2,in_v3,in_a1,in_a2,in_a3,in_j1,in_j2,in_j3,in_s1,in_s2,in_s3,in_yaw1,in_yaw2,in_yaw3,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_i168,tx_i169,tx_i1610,tx_i1611,tx_i1612,tx_i1613,tx_i1614,tx_i1615,tx_i1616,tx_i1617,tx_i1618,tx_i1619,tx_i1620,tx_i1621,tx_q,tx_flags1,tx_flags2,rx_moc1,rx_moc2,rx_moc3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_p1,rx_p2,rx_p3,rx_v1,rx_v2,rx_v3,rx_a1,rx_a2,rx_a3,rx_j1,rx_j2,rx_j3,rx_s1,rx_s2,rx_s3,rx_yaw1,rx_yaw2,rx_yaw3,rx_estop,rx_ack
rand157,2.8067555785066665,8.9738281617787372,18.38609598436221,0.70716678132028388,-0.13050704091179283,-0.51023449498222884,0.47174549897141277,3.0365871927513304,13.653994204783814,8.9091195211258238,-13.854561398121042,-5.1701770561818208,-20.68020692937916,-50.717623897687979,-29.041296834433229,40.274508576796634,-63.252921970690551,-5.576941996552911,201.52810495231236,565.91466160323546,1891.3897732424077,-875.64102083110458,0.79493181693600079,2.4949865721804305,-192.24994608380612,1,1,4598,14702,30123,4975,22370,14596,-22699,-8471,-32768,-32768,-19032,26393,-10363,-914,32767,9272,30988,-14346,6512,4088,-31497,438452053,1,1,2.806482131412702,8.9736625263222152,18.386181218909268,0.70689417389562104,-0.13007443724370932,-0.51061135471200791,0.47186577766069021,3.0365916928617205,13.653981139561143,8.9089632862331012,-13.854792931913206,-5.1704458754234439,-20.00061037018952,-50.0015259254738,-29.041413617358927,40.273751029999694,-63.252662739951781,-5.5787835322122872,200,565.93523972289188,1891.4151432844019,-875.63707388531145,0.79494613483077492,2.4951933347575306,-192.24829859309671,1,1
rand158,-13.710706027352977,-10.704066997161094,-9.8193110143790445,0.31541154712642955,-0.65219672063309442,-0.68537547069200111,0.073589793507439466,-6.0879646674796444,1.3142889381350913,-16.134573456362254,-0.096317809533626342,9.9683823171762107,-15.318492119347546,-17.245778926253863,-46.247948096880116,-15.78510254415759,42.757465914844765,118.62668946039096,135.56797539801434,1763.8221067170359,2054.1961354613645,2034.1967313470893,-3.9746250517806998,-15.28632192123867,6.6277718741873448,2,0,-22463,-17537,-16087,-9974,2153,-26434,-158,16332,-25097,-11302,-30308,-10345,7005,19435,22211,28898,32767,32767,-32559,-25044,1086,2446286283,2,0,-13.710745567186498,-10.704062013611255,-9.8190252388073365,-0.31549969884644391,0.6517559568275223,0.68578085442991066,-0.073339842275708444,-6.0878322702719201,1.3141270180364391,-16.134525589770195,-0.096438489944151135,9.968565935239722,-15.318460646382031,-17.246009704886013,-46.247749259926145,-15.785699026459548,42.756431775872066,118.62544633320108,135.56932279427474,1763.8477736747336,2000,2000,-3.9746086001159702,-15.286111026337474,6.6286202581865901,2,0
rand159,-14.314463848828423,14.227003454436435,-5.9803822984487613,-0.3239997799376596,0.023606619245002704,0.93116702933190243,-0.16551384719524073,-3.1880123681749848,13.678645616953869,-4.6902807968010141,-11.702047865057038,11.051732103343847,-20.469226413468327,-43.463503658561706,-27.377681475369663,-14.578449776754193,-143.72430542073852,201.98010643569114,13.925598823888453,501.83866684115196,-1199.3827380170374,664.31990212215567,-0.43754650015715418,-11.161850890918876,174.68312813783717,0,1,-23452,23309,-9798,-5223,22410,-7684,-19172,18107,-32768,-28483,-17942,-9554,-23547,32767,2282,8222,-19650,10884,-3584,-18287,28619,2439529864,0,1,-14.314401684621723,14.227118747520372,-5.9804071169164095,-0.32380232250029767,0.023524100352585727,0.9311419058505539,-0.16605247307707574,-3.1879634998626667,13.678395947141942,-4.6900845362712484,-11.702017273476363,11.051973021637624,-20.00061037018952,-43.462935270241402,-27.378154850917081,-14.578691976683858,-143.72386852626119,200,13.928647724845119,501.84636982329783,-1199.3774224066897,664.32691427350687,-0.43751335184789575,-11.161839655751214,174.68184453871274,0,1
rand160,-2.6449028436498656,-8.326775765822573,8.7568138890387868,0.032695568305046115,-0.18160238119181527,-0.5441522124173771,0.81844361117913711,-15.69946289295042,-0.59330150855571562,-19.291336431594225,1.068420303666449,14.732514823232831,16.364272931929907,45.245563480670491,-1.1880790359403315,-0.81866456361677997,28.663566244643334,-51.197107626572404,143.37485085749438,1281.5462118699381,-2089.8395538065042,-1705.0036799196448,-4.2187042243933517,-16.702957185505234,57.508852239874955,1,0,-4333,-13642,14347,-25721,-972,-31606,1750,24137,26810,29651,-779,-537,4696,-8388,23490,20996,-32768,-27934,-32768,-27365,9422,3783652471,1,0,-2.6447340311899166,-8.3266701254310735,8.7569811090426342,0.03321049461541515,-0.18127394977580769,-0.54382184932742306,0.8187152217799416,-15.699331644642475,-0.59327982421338543,-19.291360209967344,1.0681478316599018,14.732505264442885,16.364024781029695,45.245216223639638,-1.1886959440900906,-0.81942197943052464,28.662984099856562,-51.197851496932891,143.3759575182348,1281.5332499160741,-2000.061037018952,-1705.0080874050111,-4.000122074037904,-16.702780236213265,57.509079256569109,1,0
rand161,-4.7551835181242721,-6.0214877158987914,-3.537887583707557,0.18920238378351767,-0.94851880924729781,0.082801122893891688,-0.24012184515831464,21.084465275998177,20.788949861546744,-11.428792450176227,1.818146779875855,6.0901509622481971,14.173123655829468,51.744762335065126,5.3856157825357958,-12.038102543612386,128.16852062849981,201.82347805224549,123.60651041216499,-2123.6870835952673,-283.81320989132746,1991.7787048446396,-2.6006228995477385,21.976300426297115,-124.32486779000735,2,1,-7791,-9865,-5796,32767,32767,-18724,2979,9978,23221,32767,3529,-7889,20998,32767,20251,-32768,-4650,32632,-21304,32767,-20369,1467421358,2,1,-4.7553941465498824,-6.0213019196142463,-3.5377056184575943,-0.18957657342966147,0.94825853187928144,-0.08302623653853787,0.24077608596175981,20,20,-11.428571428571429,1.8182927945799128,6.0902737510299998,14.173406170842616,50,5.3849909970397043,-12.038026062807093,128.1655323953978,200,123.60606707968383,-2000.061037018952,-283.82213812677389,1991.7600024414808,-2.6006653035065765,20,-124.32630390331737,2,1
rand162,-5.8442977739294086,-0.94608804905912569,-5.5511918838625922,0.10059526022908459,-0.43422686089668283,-0.56807053761940818,-0.69182620012836493,15.375192298248216,0.18863569343474529,-17.886435776866005,-9.2198969439583784,4.3682667377317763,20.54738688367167,32.269621885394386,25.846031671208006,-11.565386480826712,-80.724085067812936,166.55470080208593,201.76306430975819,1105.0291125189497,-220.99269325063551,-375.93547272135652,3.0506780752260041,18.142628758441283,-44.765116199013491,0,0,-9575,-1550,-9095,25190,309,-29304,-15105,7157,32767,21148,16938,-7579,-13225,27287,32767,18104,-3621,-6159,24990,29724,-7334,3682397083,0,0,-5.8442945646534623,-0.94607379375591294,-5.5513168736838896,-0.10101525445522107,0.43450397121834816,0.56872972028898439,0.69104900160758886,15.375225074007385,0.18860438856166264,-17.886288033692434,-9.2196417126987527,4.3684194463942383,20,32.270271919919431,25.846125675222023,-11.564989165929136,-80.721457564012567,166.55171361430709,200,1105.0141911069063,-221.01504562517167,-375.92699972533342,3.0506302072206792,18.14264351329081,-44.764549699392681,0,0
rand163,-15.188110110588706,16.391310007927881,-14.453452996202989,-0.053177302091064672,0.86513742725924614,-0.20688290681507845,-0.45377182522200726,-6.5499338366499646,17.622760269958441,10.783071757154296,-15.345270087512944,4.5151211222052812,-4.2520633685904796,-5.9418388155090458,-24.285987693931876,27.223102364973705,-104.87929633345144,-205.54367839149606,-70.478122061921383,-362.69460867121251,-1367.2756328180526,200.5903731881458,-1.5695417578475441,-21.817384670188584,104.90677615181559,1,1,-24883,26855,-23680,-10731,28872,17666,-25141,7397,-6966,-3894,-15916,17840,-17183,-32768,-11547,-5942,-22401,3286,-12857,-32768,17187,1571137720,1,1,-15.187841425824763,16.391491439558092,-14.45356608783227,-0.05258328314107398,0.86495514946581409,-0.20756559134634467,-0.45387675974400699,-6.5498825037385178,17.622608111819819,10.782799768059329,-15.345316934720909,4.5149082918790242,-4.2518387401959288,-5.9419537949766532,-24.286629840998565,27.222510452589496,-104.87990966521195,-200.0061037018952,-70.479445783867916,-362.68196661275061,-1367.2902615436262,200.56764427625356,-1.5695059053315836,-20.00061037018952,104.90432447279275,1,1
rand164,6.7500330628310508,11.396771504468303,-5.346902743456635,-0.35632631234076134,-0.22752166753956304,0.59983800143469923,-0.67930834086479208,-3.7268653424789702,9.6879903312352305,12.094795901136578,9.6260441735147655,-19.5240392385641,3.2332733146367967,-40.301615238872991,-8.4352927125410471,27.371633247217019,-218.09963509868206,8.3578501581554221,81.991929755616709,2135.0706447200505,-1568.2743079360714,1379.5662658970816,-3.3884370263830474,17.360248507914726,-190.40307080828185,2,0,11059,18672,-8760,-6106,15872,19816,15771,-31987,5297,-26411,-5528,17938,-32768,1369,13433,32767,-25694,22602,-27757,28442,-31195,4029321295,2,0,6.750083925901059,11.396832178716391,-5.346842860194708,0.35701281711571281,0.22693837987200349,-0.59917267368644822,0.67973003998911652,-3.7269203772087773,9.6877956480605487,12.095095675527208,9.6261482589190344,-19.523911252174443,3.2331308938871426,-40.301217688528091,-8.435316019165624,27.372051149021882,-200.0061037018952,8.3559678945280318,81.991027558214057,2000,-1568.2851649525437,1379.558702352977,-3.3884090701010163,17.360148930326243,-190.40498062074647,2,0
rand165,12.462837575566212,-1.2459319448022605,19.551221314040291,-0.27751286169758888,0.68689846774738295,-0.40125449517909734,-0.53865753192290944,12.783139611202309,-3.8049999532125702,-6.8386337430520765,0.50720119403017749,2.5503681970715708,1.4280136557839782,1.4685806091802589,-12.615588984288809,28.151168990172316,5.5775752754373542,-34.130223175364399,-109.61454079320573,637.48614174509146,-191.51959877811967,1643.2878785889445,3.5605180073994038,-6.8525103463902068,80.318797505060758,0,1,20418,-2041,32032,20943,-6234,-11204,831,4178,2340,962,-8268,18449,914,-5592,-17959,10444,-3138,26923,29167,-11227,13159,1400076411,0,1,12.462538529618213,-1.2457655568102053,19.55137791070284,-0.27813789240410186,0.68691354261974591,-0.40129347660293302,-0.53828676689152044,12.782982879116185,-3.8050477614673301,-6.838587603381451,0.50721762749107335,2.5501266518143253,1.4282662434766686,1.467940305795465,-12.61635181737724,28.151799066133609,5.5787835322122872,-34.131900997955263,-109.61638233588671,637.47062593462931,-191.53416547135839,1643.2996612445447,3.5605334635456405,-6.8526261177404093,80.318613238929416,0,1
rand166,-4.2630865976157226,-2.4141238059775176,-1.4156385464182688,-0.60401857137740411,-0.28849535659971703,-0.6403876990544497,-0.37661066043242764,-4.5540155806559399,-14.224620964720977,-4.0925154524281684,4.3081434369739533,-4.6411595515603974,-4.0968439582765317,46.756952125045771,29.903858510845012,48.628168239890513,-65.030039569454985,-129.36991647022441,169.71865401380396,-1161.8602213458723,711.92157594376056,-2156.0834404064121,-0.12676185184401226,17.71082000795197,93.908057997012762,1,0,-6984,-3955,-2319,-7461,-23305,-6705,7058,-7604,-6712,30642,19597,31868,-10654,-21195,27806,-19035,11664,-32768,-1038,29017,15385,3143320336,1,0,-4.2628254036072875,-2.4140140995513777,-1.4154484694967497,0.60470775612235095,0.28782428666693133,0.64017152822983436,0.37638560564137169,-4.5539719840083013,-14.224677266762292,-4.0925321207312235,4.3079927976317638,-4.6412549211096534,-4.096804712057863,46.757408368175298,29.903561510055848,48.62819299905393,-65.028839991454817,-129.36796166875209,169.71953489791559,-1161.8396557512131,711.9357890560625,-2000.061037018952,-0.12671285134434035,17.711111789300212,93.905453657643363,1,0
rand167,9.5256902784957269,15.546001143044624,0.71852517093860602,-0.30943572941676617,-0.63135981941420571,0.70723108376706234,-0.07388167528719114,3.5401365910993903,5.4376647497362498,1.4325971895984302,-13.345180343214672,-4.1511079294217996,-0.19759755499050335,-9.3732112148616125,-46.278541921382136,11.618868878953419,-146.17519847972989,-33.655078241180753,206.78175531345087,-1393.5136790485617,282.93090474847213,2061.8959711062607,-3.9789670505191679,-4.9434753115483812,162.3632228452137,2,1,15606,25470,1177,5800,8909,2347,-21864,-6801,-324,-6143,-30328,7614,-23949,-5514,32767,-22831,4635,32767,-32595,-8099,26601,2449531339,2,1,9.5254371776482429,15.54612872707297,0.71840571306497392,-0.3099646164105414,-0.63099939769288793,0.70737752595036063,-0.073339842275708458,3.5401470992156745,5.4377880184331797,1.4325388348033081,-13.345133823664053,-4.1511276589251382,-0.19775994140446179,-9.3737601855525376,-46.278267769402142,11.618396557512131,-146.17755668813135,-33.655812250129706,200,-1393.5361796929838,282.90658284249395,2000,-3.9790032654805141,-4.943388164922025,162.36457411420025,2,1
rand168,8.8503832220051084,-0.90860704887659605,-7.0823823671198962,-0.79665314066018766,-0.34906460844737586,0.067429583128029158,-0.488826067149574,-4.146074344772563,3.8598272706097796,-10.061270845388076,-0.94566502357442195,-0.19086411963462524,17.096290707531974,-18.077933870364468,50.623354661717904,-27.790912112473549,90.323912837838407,214.01717953790552,-187.25215704536805,-1353.2678102088278,-828.1728800012695,-218.4230923421417,1.6141323564251535,15.975209279663767,-215.08106877542147,0,0,14500,-1489,-11603,-6793,6324,-16484,-1549,-313,28010,-11847,32767,-18212,14798,32767,-30678,-22171,-13568,-3579,13223,26173,-32768,801587041,0,0,8.8503677480391865,-0.90884121219519642,-7.0821253089999088,0.7969942115757066,0.34871019346185911,-0.067804759839805939,0.48847102496839784,-4.1462446974089788,3.8599810785241249,-10.061342204046754,-0.94546342356639301,-0.19104586931974243,17.096469008453628,-18.077639088106938,50,-27.790154728843042,90.322580645161295,200,-187.24936674092837,-1353.2517471846675,-828.15027314065981,-218.45149082918789,1.6141850032044436,15.975218970305491,-200.0061037018952,0,0
rand169,-1.2055412971026489,-2.0214378189518363,-16.700751899528843,0.19147723730908625,0.48600452154848373,0.47396229493387171,-0.70886939248914316,-19.50199321152957,-7.1193538049567398,-6.7788914933182536,20.229757684403349,-11.909251928081675,-5.3647944713421509,18.812615334270212,-42.820330187467221,36.97046338269422,70.394013225490141,-15.381504932392364,9.7771343378137754,903.11369509040685,537.8668384646478,-2120.9746740542591,0.22848663192121166,-9.0731253190654293,192.06478730230583,1,1,-1975,-3312,-27362,-31951,-11664,-11106,32767,-19512,-8789,12329,-28062,24228,11533,-2520,1602,14796,8812,-32768,1872,-14865,31467,3613557929,1,1,-1.205481124301889,-2.0215460676900538,-16.700949125644705,-0.1909603440386371,-0.48570348375044653,-0.47463331887864146,0.70876617123531716,-19.501937925351726,-7.1193578905606252,-6.7787713248084964,20,-11.909543137913145,-5.3645435956907868,18.813135166478471,-42.820520645771659,36.970122379223,70.393993957335127,-15.381328775902585,9.7781304361094996,903.10373241370894,537.85821100497446,-2000.061037018952,0.22852259895626698,-9.073152867213965,192.06518753624073,1,1
rand170,-6.3464307198550154,19.053379764301052,-2.9982386573371098,-0.3217274310512368,-0.90850710866348683,0.24136432509181288,0.11335588290890201,9.0022057357726624,-0.85987659389058324,-12.360520021609105,13.748998802476681,-5.1453199460832906,-6.5611425972813269,-20.559965747232809,23.361943216326257,-40.256237436285943,21.576951337248143,16.516819646596463,151.46779600217411,1058.6279768893396,652.07415110030013,-1836.4080396333118,-2.0427859476209242,3.6136961732075767,202.74794252514846,2,0,-10398,31216,-4912,14749,-1409,-20251,22526,-8430,-10749,-13474,15310,-26382,3535,2706,24816,17344,10683,-30087,-16734,5920,32767,1855277486,2,0,-6.346629230628376,19.053315836054566,-2.9981383709219642,0.32241855189132207,0.90840403827840044,-0.24077608596175981,-0.11346918993600175,9.0023499252296517,-0.86001159703360086,-12.360606707968383,13.749198889126255,-5.1454206976531269,-6.5608691671498764,-20.560319833979307,23.361919003875851,-40.256965849787896,21.576586199530016,16.51661732840968,151.46946623126925,1058.6260567033905,652.05847346415601,-1836.4207892086552,-2.0427869502853482,3.6133915219580675,200,2,0
rand171,8.7373875415014144,-13.554952381593036,10.613142721442415,0.71410084518779815,-0.65327269953545219,-0.24861794697444689,-0.03852115504429162,4.5657075955655557,4.1593139989348042,-9.9776454300113411,-19.867335361613005,17.661777711239189,-0.37350312497046589,9.7543979067644582,-18.256034515345007,-3.3822104367104555,-114.13739997764128,-102.79561347922885,87.262077001149152,1033.9479613574447,1172.5224767766442,-138.91213334763512,-0.84472771400683044,-7.8236179446683369,182.64989352603652,0,1,14315,-22208,17388,7480,6814,-16347,-32550,28936,-612,6392,-11964,-2216,-18700,-16842,14297,16940,19210,-2276,-6920,-12818,29924,42283492,0,1,8.7374492629779965,-13.555101168858913,10.613116855372784,0.71404976935740172,-0.65313972743649784,-0.2490787096156136,-0.038745577051317669,4.5655690176091799,4.1590624713888973,-9.9777214880825227,-19.867549668874172,17.661671803949094,-0.37354655598620562,9.7537156285287026,-18.25617236854152,-3.3814508499404887,-114.1392254402295,-102.79854731894895,87.264625995666378,1033.9671010467848,1172.5211340678122,-138.92025513473922,-0.84475234229560225,-7.8237250892666399,182.64717551194801,0,1
rand172,-15.208152912200498,14.280342759153902,6.7854152980976679,0.22792679633690363,0.54821634961455368,-0.50696638946053063,0.6248946227038944,19.604921046026238,17.412100124275483,16.604093525196266,-21.18651043320364,-20.13863858138447,-1.553116932182081,1.8387901813212482,-45.239503450949563,-45.884553954324907,92.157724518633131,-86.520554825285529,-33.287155098318905,1141.3201518559408,1497.130436261848,2078.737457728962,-4.02262968651329,13.5478495180589,-99.785545341960386,1,0,-24916,23396,11117,32120,28527,27203,-32768,-32768,-2545,1205,-29647,-30070,15099,-14175,-5454,18699,24528,32767,-32768,22196,-16348,3932041362,1,0,-15.20798364207892,14.280220954008605,6.7854853968932156,0.22832215048097912,0.54797316115434991,-0.50646004288508095,0.62537399627350354,19.605090487380597,17.412030396435437,16.603900265511033,-20.00061037018952,-20.00061037018952,-1.5533921323282571,1.8387401959288308,-45.239112521744438,-45.884578997161782,92.159794915616317,-86.51997436445204,-33.289590136417736,1141.3312173833431,1497.1160008545182,2000,-4.000122074037904,13.547776726584674,-99.783318582720426,1,0
rand173,10.115427698308782,-7.6180655106897266,15.240420441728135,0.15582617399359097,-0.90473564999248823,-0.27732748656648198,-0.28330385159031413,-9.2828450715248252,2.4224747705588676,14.989744134706534,-21.627141073376322,-13.835955299215176,2.2835009004614357,51.999481460283185,38.868743279449063,-30.416379012561841,5.7721831013604419,43.223338924389964,145.27044872866585,461.44381418670611,1664.5744673404245,2188.4920134206232,3.6079704599251055,14.183580677602539,206.79207112412888,2,1,16573,-12481,24969,-15209,3969,24558,-32768,-22668,3741,32767,25472,-19933,946,7081,23800,7560,27272,32767,29556,23238,32767,1492853453,2,1,10.11566515091403,-7.6180303353984193,15.240333262123478,-0.1563660788142463,0.90470240897827148,0.27675412179512621,0.28367297484000437,-9.2831202124088268,2.4225592822046571,14.989471114230781,-20.00061037018952,-13.835871456038086,2.2833948789941099,50,38.868373668630021,-30.416272469252601,5.774101992858669,43.220313119907225,145.26810510574663,461.43986327707756,1664.6015808587908,2000,3.6080202642902921,14.183782464064455,200,2,1
rand174,-9.9251880612350938,7.3296580157859808,19.220368442565658,-0.467549998889986,-0.82759653704870573,0.28527387449894104,0.12288119030725074,16.396267995466843,-16.708283518576444,6.9597482259989221,1.2235482975885592,20.415423370514866,-19.507181189506689,-21.666477711582637,-46.039285503601292,-20.885130653426927,171.34203503182366,-33.265668793944464,121.3659507433149,-532.73037690053718,1347.7251692547648,2152.4234892144141,3.5854078691571769,20.971182828088669,34.803579553208877,0,0,-16261,12009,31490,26863,-27374,11403,2005,32767,-31960,-14199,-30171,-13687,28072,-5450,19884,-8728,22080,32767,29371,32767,5702,1965345191,0,0,-9.9252296517838072,7.329935605945006,19.220557267983033,0.4677144658337633,0.82753763201712915,-0.28505674544898002,-0.12315558419883117,16.396374401074251,-16.708273567918944,6.9600512710959199,1.2237922299874875,20,-19.507431257057405,-21.666615802484205,-46.038697470015563,-20.885341959898678,171.34311960203863,-33.265175328836939,121.36600848414564,-532.73110141300697,1347.6973784600359,2000,3.5854365672780539,20,34.803308206427197,0,0
rand175,5.9887302174526491,-7.0490831777383942,-14.033204509994308,0.14841063389694448,-0.85429495895565211,0.4017670080154262,0.29451261113847127,16.440123995639389,0.98215652816079979,6.9385553848813437,-2.1554750450051343,0.44535765059843113,13.891610912029986,39.857599097582629,-47.900409505410998,26.829697744778795,-147.69742264071024,149.86674172897276,131.24827159359339,-2045.0091630362019,-1806.5001058017374,600.52510519264388,-2.5934527024117484,-19.439856085256483,29.571944879906088,1,1,9812,-11549,-22991,26935,1609,11368,-3531,730,22759,26120,-31391,17583,-24198,24553,21503,-32768,-29597,9839,-21245,-31849,4845,1498642731,1,1,5.9889522995696893,-7.0491653187658319,-14.03302102725303,-0.14806345516039252,0.85449823901206634,-0.40129347660293302,-0.29474313971180943,16.440321054719689,0.9820856349375896,6.9386883144627216,-2.1552171391949217,0.445570238349559,13.891415143284402,39.85717337565233,-47.900326548051396,26.830347605822933,-147.69737846003602,149.86419263283182,131.24790185247352,-2000.061037018952,-1806.5126499221778,600.54322946867273,-2.5934629352702414,-19.439680166020693,29.572435682241281,1,1
rand176,-12.401675530587223,-13.53772922292562,20.881436900657068,0.26009217753227515,0.49218064962044566,0.81388029215347746,0.16646061807492446,-18.575189029045607,5.4219273256048783,-3.1058396477749586,20.4613010039212,-3.7053137269383241,-18.86481442649999,-47.786174648975319,36.067463965822775,13.890501820506612,99.219824752536809,210.05896414225793,-152.05413807043217,633.55047739336749,1661.4467154518886,-1168.8997442829846,0.98721045754782066,16.385542217328275,59.286960865143115,2,0,-20318,-22180,32767,-30433,8883,-5088,32767,-6071,-30907,-31316,23636,9103,16256,32767,-24912,10380,27220,-19151,8087,26845,9713,2882376312,2,0,-12.401501510666218,-13.538010803552355,20,0.26014887448741864,0.49262233679532469,0.81367829796439206,0.16605247307707574,-18.575395977660452,5.4219183935056607,-3.1055635242774744,20,-3.705557420575579,-18.864711447492905,-47.785882137516403,36.06677449873348,13.890499588000122,99.221778008362065,200,-152.05542161320841,633.56425672170167,1661.4276558732872,-1168.9199499496444,0.98721274452955721,16.385387737662892,59.285256508072145,2,0
rand177,-6.8313423785553287,-13.492259615516994,14.218166376398933,0.65844308140410457,-0.52767506049859292,-0.11062065891135586,0.52514265576211905,20.533417236039917,-17.605991054457093,-19.961600226730035,-0.72363617331866781,-19.750097958383289,-6.2396291102546222,21.083902033927064,53.454287104725537,-51.854916842648983,-119.30820026269154,186.15746207898246,-34.992140258109018,1893.6326679284527,-1361.7915363585264,-1030.7618070431179,0.41234367743012862,-3.309962986546203,-106.10486686381999,0,1,-11192,-22105,23294,32767,-28845,-32704,-1186,-32358,-10223,13817,32767,-32768,-19547,30499,-5733,31024,-22311,-16887,3378,-5423,-17384,137806716,0,1,-6.8312631611072119,-13.492233039338359,14.217963194677571,0.65824587574587567,-0.52721660201971543,-0.11070164871805049,0.52583283141073978,20,-17.606128116702781,-19.961546678060245,-0.72389904477065337,-19.750358592486343,-6.2398144474623862,21.083712271492661,50,-50.0015259254738,-119.30906094546343,186.15680410168767,-34.992522965178381,1893.6124759666739,-1361.7969298379467,-1030.7321390423292,0.41236610003967406,-3.3100375377666555,-106.10675374614704,0,1
rand178,-5.5251598885615341,7.485421097427853,10.081979599402423,-0.38688904171516048,0.18757312832398626,-0.43480833308969763,-0.79124895223136749,-16.435913085761548,9.9556129395041388,-12.837769146424215,2.9391424953587015,-2.8625586675011228,-1.0798708257547549,-50.596713204034828,-12.651173492003917,35.609697042758697,-66.946223248583777,-48.789778938468366,14.0865218135772,-861.92114908741883,-729.74623936834439,-1377.0560341385719,1.9776304666981825,16.778401964482683,177.32069460952616,1,0,-9052,12264,16518,-26928,16311,-21033,4815,-4690,-1769,-32768,-8291,23336,-10968,-7993,2308,-14121,-11956,-22561,16200,27489,29051,4052083514,1,0,-5.5250709555345319,7.4855800042725917,10.082094790490432,0.3874557705131767,-0.18819280282068582,0.43450397121834816,0.79099165220501533,-16.436048463393046,9.9557481612598036,-12.837916196172978,2.9389324625385296,-2.8626361888485365,-1.0797448652607806,-50.0015259254738,-12.651448103274635,35.608996856593521,-66.945402386547443,-48.786889248329111,14.087343974120303,-861.90374462111265,-729.75859859004481,-1377.0561845759453,1.977599414044618,16.778466139713736,177.31864375743888,1,0
rand179,-21.681967155822999,2.8865434727452093,-12.828293061894938,-0.50147763302306592,-0.53244876460801782,0.62410810393472682,0.27478641023161821,-17.700052107399102,-17.464472896795137,1.6684162784758909,17.66596656352748,3.74426633253284,-5.2966630805207622,-43.012353698235906,-5.2913877128545694,14.029742242014438,-48.416954903381537,5.3553811315564737,-165.36761522328806,-269.9477269610498,-793.77761851534046,-1839.3484548742776,-1.1942381687040797,10.11376719439882,149.13602538862679,2,1,-32768,4729,-21017,-28999,-28613,2733,28943,6134,-8678,-28188,-3468,9194,-7932,877,-27093,-4423,-13005,-30135,-9783,16570,24434,2304900807,2,1,-20.00061037018952,2.8864406262398146,-12.828150273140659,-0.50092496044917845,-0.53275168445561794,0.62403605376316729,0.27537035118615061,-17.700125125888853,-17.464522232734154,1.6681417279580066,17.665944395275734,3.7440107425153357,-5.2967925046540723,-43.012787255470442,-5.2919095431379128,14.029358806115908,-48.414563432721948,5.3529465620899073,-165.36759544663838,-269.96673482467116,-793.78643147068692,-1839.3505661183508,-1.1942503128147222,10.11383404034547,149.13785210730308,2,1
rand180,8.3655747380212375,0.64740701950393653,18.51852498450436,-0.21899059727044939,0.88363470964903956,0.3185028932037382,0.26417555759652989,18.095091432145601,4.638638685874712,-7.7924751320189234,18.862817516422208,2.8584719543386865,3.289424005191377,17.660712466326128,42.220994089323241,-16.442360501281414,-125.17401128902071,-74.543694035454095,-160.52120185225647,2199.5954442335815,281.43030685277193,-1522.3382640766574,1.5784548008851784,14.694623227576841,77.475748151955912,0,0,13706,1061,30340,29646,7600,-12767,30904,4683,5389,11574,27669,-10775,-20508,-12213,-26299,32767,4611,-24941,12930,24075,12693,1445698239,0,0,8.3657338175603506,0.64760277108066044,18.518631550035096,-0.21863575621814973,0.88377020854909616,0.31826724006439522,0.2643001863143456,18.095034638508256,4.6388134403515728,-7.7925962096011228,18.862880336924345,2.8583635975218971,3.2892849513229776,17.661061433759574,42.220831934568317,-16.441846980193489,-125.17471846675008,-74.544511246070741,-160.52125614185005,2000,281.44169438764612,-1522.3242896816919,1.5784173100985748,14.694662312692648,77.474288155766473,0,0
rand181,-11.460939135929134,-16.716011328747342,-8.622069247222452,-0.35013030333743339,-0.65485161053609986,0.41663364693914257,-0.52439922111050363,-11.119671776968847,-7.2798565367563848,9.6311501360656191,16.365030137593191,1.2388007634739475,-12.065877199885305,-15.385785323496314,-8.3078967939032982,1.352529054837982,-216.64421952436109,-80.662364184117692,208.1802455566403,-1915.1311877588093,964.35040540378122,-142.54811701704168,-3.3647788388910205,19.041997887649877,45.413582624740982,1,1,-18777,-27387,-14126,-18218,-11927,15779,26812,2030,-19768,-10083,-5444,886,-32768,-13215,32767,-31377,15799,-2335,-27563,31197,7440,1876119419,1,1,-11.460921048615985,-16.716208380382703,-8.6220892971587269,0.35009396407083465,0.6549066289337957,-0.41651495330166494,0.52444906080176423,-11.119724112674337,-7.2798852504043703,9.6310312204351938,16.365245521408735,1.2390514847254861,-12.06579790643025,-15.385906552323984,-8.3071382793664359,1.3519699697866756,-200.0061037018952,-80.660420545060575,200,-1915.1585436567277,964.32386242255927,-142.5214392529069,-3.3647267067476423,19.041718802453687,45.411542100283825,1,1
